line,level,part,chapter,title,path,exists,has_children,body_chars,han_chars,latin_words,english_blocks,status,source_versions
496,1,VI. 參考資訊,I. SQL 指令,I. SQL 指令,reference/sql-commands/README.md,True,True,20261,66,1222,0,chinese-review,15
497,2,VI. 參考資訊,I. SQL 指令,ALTER DATABASE,reference/sql-commands/alter-database.md,True,False,4403,0,481,8,no-chinese-prose,10
498,2,VI. 參考資訊,I. SQL 指令,ALTER DEFAULT PRIVILEGES,reference/sql-commands/alter-default-privileges.md,True,False,3589,650,63,0,chinese-review,
499,2,VI. 參考資訊,I. SQL 指令,ALTER EXTENSION,reference/sql-commands/alter-extension.md,True,False,4347,355,272,5,mixed-review,
500,2,VI. 參考資訊,I. SQL 指令,ALTER FUNCTION,reference/sql-commands/alter-function.md,True,False,3750,923,115,0,chinese-review,
501,2,VI. 參考資訊,I. SQL 指令,ALTER INDEX,reference/sql-commands/alter-index.md,True,False,4136,0,446,7,no-chinese-prose,current
502,2,VI. 參考資訊,I. SQL 指令,ALTER LANGUAGE,reference/sql-commands/alter-language.md,True,False,441,83,19,0,chinese-review,
503,2,VI. 參考資訊,I. SQL 指令,ALTER MATERIALIZED VIEW,reference/sql-commands/alter-materialized-view.md,True,False,3084,0,235,3,no-chinese-prose,10
504,2,VI. 參考資訊,I. SQL 指令,ALTER POLICY,reference/sql-commands/alter-policy.md,True,False,1405,287,29,0,chinese-review,
505,2,VI. 參考資訊,I. SQL 指令,ALTER PUBLICATION,reference/sql-commands/alter-publication.md,True,False,2977,0,305,5,no-chinese-prose,13
506,2,VI. 參考資訊,I. SQL 指令,ALTER ROLE,reference/sql-commands/alter-role.md,True,False,4239,1181,144,0,chinese-review,
507,2,VI. 參考資訊,I. SQL 指令,ALTER RULE,reference/sql-commands/alter-rule.md,True,False,436,124,19,0,chinese-review,
508,2,VI. 參考資訊,I. SQL 指令,ALTER SCHEMA,reference/sql-commands/alter-schema.md,True,False,907,0,115,2,no-chinese-prose,
509,2,VI. 參考資訊,I. SQL 指令,ALTER SEQUENCE,reference/sql-commands/alter-sequence.md,True,False,3027,1122,119,0,chinese-review,
510,2,VI. 參考資訊,I. SQL 指令,ALTER STATISTICS,reference/sql-commands/alter-statistics.md,True,False,2100,0,230,3,no-chinese-prose,13
511,2,VI. 參考資訊,I. SQL 指令,ALTER SUBSCRIPTION,reference/sql-commands/alter-subscription.md,True,False,2150,457,72,1,mixed-review,
512,2,VI. 參考資訊,I. SQL 指令,ALTER SYSTEM,reference/sql-commands/alter-system.md,True,False,1439,382,82,0,chinese-review,
513,2,VI. 參考資訊,I. SQL 指令,ALTER TABLE,reference/sql-commands/alter-table.md,True,False,21407,7593,511,0,chinese-review,
514,2,VI. 參考資訊,I. SQL 指令,ALTER TABLESPACE,reference/sql-commands/alter-tablespace.md,True,False,1186,288,36,0,chinese-review,
515,2,VI. 參考資訊,I. SQL 指令,ALTER TRIGGER,reference/sql-commands/alter-trigger.md,True,False,1530,0,163,2,no-chinese-prose,10
516,2,VI. 參考資訊,I. SQL 指令,ALTER TYPE,reference/sql-commands/alter-type.md,True,False,5879,0,719,9,no-chinese-prose,10
517,2,VI. 參考資訊,I. SQL 指令,ALTER USER,reference/sql-commands/alter-user.md,True,False,1109,38,18,0,chinese-review,
518,2,VI. 參考資訊,I. SQL 指令,ALTER VIEW,reference/sql-commands/alter-view.md,True,False,2041,444,58,0,chinese-review,
519,2,VI. 參考資訊,I. SQL 指令,ANALYZE,reference/sql-commands/analyze.md,True,False,2905,1437,131,1,mixed-review,
520,2,VI. 參考資訊,I. SQL 指令,CLUSTER,reference/sql-commands/cluster.md,True,False,4952,0,666,12,no-chinese-prose,10
521,2,VI. 參考資訊,I. SQL 指令,COMMENT,reference/sql-commands/comment.md,True,False,6198,688,71,0,chinese-review,
522,2,VI. 參考資訊,I. SQL 指令,COMMIT PREPARED,reference/sql-commands/commit-prepared.md,True,False,1288,0,134,2,no-chinese-prose,13
523,2,VI. 參考資訊,I. SQL 指令,COPY,reference/sql-commands/copy.md,True,False,16940,3766,1298,19,mixed-review,
524,2,VI. 參考資訊,I. SQL 指令,CREATE ACCESS METHOD,reference/sql-commands/create-access-method.md,True,False,1707,0,160,1,no-chinese-prose,13
525,2,VI. 參考資訊,I. SQL 指令,CREATE CAST,reference/sql-commands/create-cast.md,True,False,11813,0,1641,24,no-chinese-prose,13
526,2,VI. 參考資訊,I. SQL 指令,CREATE DATABASE,reference/sql-commands/create-database.md,True,False,3553,1423,101,0,chinese-review,
527,2,VI. 參考資訊,I. SQL 指令,CREATE EVENT TRIGGER,reference/sql-commands/create-event-trigger.md,True,False,2676,0,252,5,no-chinese-prose,13
528,2,VI. 參考資訊,I. SQL 指令,CREATE EXTENSION,reference/sql-commands/create-extension.md,True,False,5075,364,579,10,mixed-review,current
529,2,VI. 參考資訊,I. SQL 指令,CREATE FOREIGN TABLE,reference/sql-commands/create-foreign-table.md,True,False,8370,0,914,18,no-chinese-prose,10
530,2,VI. 參考資訊,I. SQL 指令,CREATE FOREIGN DATA WRAPPER,reference/sql-commands/create-foreign-data-wrapper.md,True,False,3521,0,375,6,no-chinese-prose,13
531,2,VI. 參考資訊,I. SQL 指令,CREATE FUNCTION,reference/sql-commands/create-function.md,True,False,10486,3976,288,0,chinese-review,
532,2,VI. 參考資訊,I. SQL 指令,CREATE INDEX,reference/sql-commands/create-index.md,True,False,14573,3343,1166,11,mixed-review,13
533,2,VI. 參考資訊,I. SQL 指令,CREATE LANGUAGE,reference/sql-commands/create-language.md,True,False,3496,1541,124,1,mixed-review,
534,2,VI. 參考資訊,I. SQL 指令,CREATE MATERIALIZED VIEW,reference/sql-commands/create-materialized-view.md,True,False,1716,388,90,1,mixed-review,
535,2,VI. 參考資訊,I. SQL 指令,CREATE DOMAIN,reference/sql-commands/create-domain.md,True,False,4988,0,629,12,no-chinese-prose,10
536,2,VI. 參考資訊,I. SQL 指令,CREATE POLICY,reference/sql-commands/create-policy.md,True,False,11159,3141,298,1,mixed-review,"10,devel"
537,2,VI. 參考資訊,I. SQL 指令,CREATE PROCEDURE,reference/sql-commands/create-procedure.md,True,False,8115,0,957,21,no-chinese-prose,11
538,2,VI. 參考資訊,I. SQL 指令,CREATE PUBLICATION,reference/sql-commands/create-publication.md,True,False,4741,0,570,13,no-chinese-prose,13
539,2,VI. 參考資訊,I. SQL 指令,CREATE ROLE,reference/sql-commands/create-role.md,True,False,5396,2228,164,1,mixed-review,
540,2,VI. 參考資訊,I. SQL 指令,CREATE RULE,reference/sql-commands/create-rule.md,True,False,3143,1334,137,0,chinese-review,
541,2,VI. 參考資訊,I. SQL 指令,CREATE SCHEMA,reference/sql-commands/create-schema.md,True,False,4443,0,497,11,no-chinese-prose,
542,2,VI. 參考資訊,I. SQL 指令,CREATE SEQUENCE,reference/sql-commands/create-sequence.md,True,False,7899,0,959,19,no-chinese-prose,10
543,2,VI. 參考資訊,I. SQL 指令,CREATE SERVER,reference/sql-commands/create-server.md,True,False,2693,0,251,4,no-chinese-prose,10
544,2,VI. 參考資訊,I. SQL 指令,CREATE STATISTICS,reference/sql-commands/create-statistics.md,True,False,2428,701,57,0,chinese-review,
545,2,VI. 參考資訊,I. SQL 指令,CREATE SUBSCRIPTION,reference/sql-commands/create-subscription.md,True,False,2949,869,106,1,mixed-review,
546,2,VI. 參考資訊,I. SQL 指令,CREATE TABLE,reference/sql-commands/create-table.md,True,False,58428,1301,5981,110,mixed-review,"12,13"
547,2,VI. 參考資訊,I. SQL 指令,CREATE TABLE AS,reference/sql-commands/create-table-as.md,True,False,3562,999,192,1,mixed-review,
548,2,VI. 參考資訊,I. SQL 指令,CREATE TABLESPACE,reference/sql-commands/create-tablespace.md,True,False,1855,492,88,1,mixed-review,
549,2,VI. 參考資訊,I. SQL 指令,CREATE TRANSFORM,reference/sql-commands/create-transform.md,True,False,2153,683,72,1,mixed-review,
550,2,VI. 參考資訊,I. SQL 指令,CREATE TRIGGER,reference/sql-commands/create-trigger.md,True,False,15908,1221,1691,28,mixed-review,10
551,2,VI. 參考資訊,I. SQL 指令,CREATE TYPE,reference/sql-commands/create-type.md,True,False,22866,1610,2658,28,mixed-review,12
552,2,VI. 參考資訊,I. SQL 指令,CREATE USER,reference/sql-commands/create-user.md,True,False,789,39,11,0,chinese-review,
553,2,VI. 參考資訊,I. SQL 指令,CREATE USER MAPPING,reference/sql-commands/create-user-mapping.md,True,False,2226,0,241,5,no-chinese-prose,10
554,2,VI. 參考資訊,I. SQL 指令,CREATE VIEW,reference/sql-commands/create-view.md,True,False,8230,2544,534,4,mixed-review,current
555,2,VI. 參考資訊,I. SQL 指令,DEALLOCATE,reference/sql-commands/deallocate.md,True,False,751,0,68,1,no-chinese-prose,13
556,2,VI. 參考資訊,I. SQL 指令,DELETE,reference/sql-commands/delete.md,True,False,5581,0,624,14,no-chinese-prose,10
557,2,VI. 參考資訊,I. SQL 指令,DO,reference/sql-commands/do.md,True,False,843,243,20,0,chinese-review,
558,2,VI. 參考資訊,I. SQL 指令,DROP ACCESS METHOD,reference/sql-commands/drop-access-method.md,True,False,946,0,98,1,no-chinese-prose,13
559,2,VI. 參考資訊,I. SQL 指令,DROP DATABASE,reference/sql-commands/drop-database.md,True,False,1078,0,132,2,no-chinese-prose,10
560,2,VI. 參考資訊,I. SQL 指令,DROP EXTENSION,reference/sql-commands/drop-extension.md,True,False,1270,0,157,3,no-chinese-prose,11
561,2,VI. 參考資訊,I. SQL 指令,DROP FUNCTION,reference/sql-commands/drop-function.md,True,False,1288,465,39,0,chinese-review,
562,2,VI. 參考資訊,I. SQL 指令,DROP INDEX,reference/sql-commands/drop-index.md,True,False,1687,0,202,4,no-chinese-prose,current
563,2,VI. 參考資訊,I. SQL 指令,DROP LANGUAGE,reference/sql-commands/drop-language.md,True,False,696,191,37,0,chinese-review,
564,2,VI. 參考資訊,I. SQL 指令,DROP MATERIALIZED VIEW,reference/sql-commands/drop-materialized-view.md,True,False,738,181,40,1,mixed-review,
565,2,VI. 參考資訊,I. SQL 指令,DROP OWNED,reference/sql-commands/drop-owned.md,True,False,1901,0,223,5,no-chinese-prose,10
566,2,VI. 參考資訊,I. SQL 指令,DROP POLICY,reference/sql-commands/drop-policy.md,True,False,1166,0,128,1,no-chinese-prose,devel
567,2,VI. 參考資訊,I. SQL 指令,DROP PUBLICATION,reference/sql-commands/drop-publication.md,True,False,724,0,74,0,no-chinese-prose,
568,2,VI. 參考資訊,I. SQL 指令,DROP ROLE,reference/sql-commands/drop-role.md,True,False,847,338,49,0,chinese-review,
569,2,VI. 參考資訊,I. SQL 指令,DROP RULE,reference/sql-commands/drop-rule.md,True,False,544,144,26,0,chinese-review,
570,2,VI. 參考資訊,I. SQL 指令,DROP SCHEMA,reference/sql-commands/drop-schema.md,True,False,1317,0,170,3,no-chinese-prose,10
571,2,VI. 參考資訊,I. SQL 指令,DROP SEQUENCE,reference/sql-commands/drop-sequence.md,True,False,886,44,93,1,mixed-review,13
572,2,VI. 參考資訊,I. SQL 指令,DROP STATISTICS,reference/sql-commands/drop-statistics.md,True,False,805,0,86,1,no-chinese-prose,
573,2,VI. 參考資訊,I. SQL 指令,DROP SUBSCRIPTION,reference/sql-commands/drop-subscription.md,True,False,935,334,41,0,chinese-review,
574,2,VI. 參考資訊,I. SQL 指令,DROP TABLE,reference/sql-commands/drop-table.md,True,False,799,304,38,0,chinese-review,
575,2,VI. 參考資訊,I. SQL 指令,DROP TABLESPACE,reference/sql-commands/drop-tablespace.md,True,False,653,209,34,0,chinese-review,
576,2,VI. 參考資訊,I. SQL 指令,DROP TRANSFORM,reference/sql-commands/drop-transform.md,True,False,1231,0,123,2,no-chinese-prose,10
577,2,VI. 參考資訊,I. SQL 指令,DROP TRIGGER,reference/sql-commands/drop-trigger.md,True,False,1202,0,136,3,no-chinese-prose,10
578,2,VI. 參考資訊,I. SQL 指令,DROP TYPE,reference/sql-commands/drop-type.md,True,False,1192,0,137,2,no-chinese-prose,10
579,2,VI. 參考資訊,I. SQL 指令,DROP USER,reference/sql-commands/drop-user.md,True,False,198,35,18,0,chinese-review,
580,2,VI. 參考資訊,I. SQL 指令,DROP VIEW,reference/sql-commands/drop-view.md,True,False,555,182,27,0,chinese-review,
581,2,VI. 參考資訊,I. SQL 指令,EXECUTE,reference/sql-commands/execute.md,True,False,1789,0,198,4,no-chinese-prose,10
582,2,VI. 參考資訊,I. SQL 指令,EXPLAIN,reference/sql-commands/explain.md,True,False,6640,1885,178,2,mixed-review,
583,2,VI. 參考資訊,I. SQL 指令,GRANT,reference/sql-commands/grant.md,True,False,9586,1435,756,12,mixed-review,13
584,2,VI. 參考資訊,I. SQL 指令,IMPORT FOREIGN SCHEMA,reference/sql-commands/import-foreign-schema.md,True,False,1802,258,140,4,mixed-review,
585,2,VI. 參考資訊,I. SQL 指令,INSERT,reference/sql-commands/insert.md,True,False,18146,134,1854,41,mixed-review,12
586,2,VI. 參考資訊,I. SQL 指令,LISTEN,reference/sql-commands/listen.md,True,False,896,394,35,0,chinese-review,
587,2,VI. 參考資訊,I. SQL 指令,LOAD,reference/sql-commands/load.md,True,False,681,268,37,0,chinese-review,
588,2,VI. 參考資訊,I. SQL 指令,MERGE,reference/sql-commands/merge.md,True,False,13911,171,1597,34,mixed-review,15
589,2,VI. 參考資訊,I. SQL 指令,NOTIFY,reference/sql-commands/notify.md,True,False,2516,1399,53,0,chinese-review,
590,2,VI. 參考資訊,I. SQL 指令,PREPARE,reference/sql-commands/prepare.md,True,False,7402,0,946,13,no-chinese-prose,13
591,2,VI. 參考資訊,I. SQL 指令,PREPARE TRANSACTION,reference/sql-commands/prepare-transaction.md,True,False,4497,0,530,10,no-chinese-prose,13
592,2,VI. 參考資訊,I. SQL 指令,REASSIGN OWNED,reference/sql-commands/reassign-owned.md,True,False,1774,0,186,4,no-chinese-prose,10
593,2,VI. 參考資訊,I. SQL 指令,REFRESH MATERIALIZED VIEW,reference/sql-commands/refresh-materialized-view.md,True,False,1265,505,52,1,mixed-review,
594,2,VI. 參考資訊,I. SQL 指令,REINDEX,reference/sql-commands/reindex.md,True,False,5705,2411,325,1,mixed-review,
595,2,VI. 參考資訊,I. SQL 指令,RESET,reference/sql-commands/reset.md,True,False,701,255,29,0,chinese-review,
596,2,VI. 參考資訊,I. SQL 指令,REVOKE,reference/sql-commands/revoke.md,True,False,5129,1282,74,0,chinese-review,
597,2,VI. 參考資訊,I. SQL 指令,ROLLBACK PREPARED,reference/sql-commands/rollback-prepared.md,True,False,1307,0,139,2,no-chinese-prose,13
598,2,VI. 參考資訊,I. SQL 指令,SECURITY LABEL,reference/sql-commands/security-label.md,True,False,3174,301,204,4,mixed-review,
599,2,VI. 參考資訊,I. SQL 指令,SELECT,reference/sql-commands/select.md,True,False,64927,320,7679,119,mixed-review,current
600,2,VI. 參考資訊,I. SQL 指令,SELECT INTO,reference/sql-commands/select-into.md,True,False,2032,351,103,0,chinese-review,
601,2,VI. 參考資訊,I. SQL 指令,SET,reference/sql-commands/set.md,True,False,2790,945,131,0,chinese-review,
602,2,VI. 參考資訊,I. SQL 指令,SET CONSTRAINTS,reference/sql-commands/set-constraints.md,True,False,3137,0,409,9,no-chinese-prose,
603,2,VI. 參考資訊,I. SQL 指令,SET ROLE,reference/sql-commands/set-role.md,True,False,1419,510,68,0,chinese-review,
604,2,VI. 參考資訊,I. SQL 指令,SET SESSION AUTHORIZATION,reference/sql-commands/set-session-authorization.md,True,False,1196,417,39,0,chinese-review,
605,2,VI. 參考資訊,I. SQL 指令,SET TRANSACTION,reference/sql-commands/set-transaction.md,True,False,3602,1185,161,0,chinese-review,
606,2,VI. 參考資訊,I. SQL 指令,SHOW,reference/sql-commands/show.md,True,False,1610,350,47,0,chinese-review,
607,2,VI. 參考資訊,I. SQL 指令,TRUNCATE,reference/sql-commands/truncate.md,True,False,2167,1016,72,0,chinese-review,
608,2,VI. 參考資訊,I. SQL 指令,UNLISTEN,reference/sql-commands/unlisten.md,True,False,673,181,23,0,chinese-review,
609,2,VI. 參考資訊,I. SQL 指令,UPDATE,reference/sql-commands/update.md,True,False,10282,132,1145,23,mixed-review,10
610,2,VI. 參考資訊,I. SQL 指令,VACUUM,reference/sql-commands/vacuum.md,True,False,8923,1628,813,8,mixed-review,current
611,2,VI. 參考資訊,I. SQL 指令,VALUES,reference/sql-commands/values.md,True,False,2952,801,109,0,chinese-review,
612,1,VI. 參考資訊,II. PostgreSQL 用戶端工具,II. PostgreSQL 用戶端工具,reference/client-applications/README.md,True,True,185,159,1,0,chinese-review,
613,2,VI. 參考資訊,II. PostgreSQL 用戶端工具,createdb,reference/client-applications/createdb.md,True,False,5398,0,582,12,no-chinese-prose,10
614,2,VI. 參考資訊,II. PostgreSQL 用戶端工具,createuser,reference/client-applications/createuser.md,True,False,3407,1217,77,0,chinese-review,
615,2,VI. 參考資訊,II. PostgreSQL 用戶端工具,dropdb,reference/client-applications/dropdb.md,True,False,3609,0,386,6,no-chinese-prose,10
616,2,VI. 參考資訊,II. PostgreSQL 用戶端工具,dropuser,reference/client-applications/dropuser.md,True,False,1808,628,67,0,chinese-review,
617,2,VI. 參考資訊,II. PostgreSQL 用戶端工具,oid2name,reference/client-applications/oid2name.md,True,False,6988,0,390,7,no-chinese-prose,12
618,2,VI. 參考資訊,II. PostgreSQL 用戶端工具,pgbench,reference/client-applications/pgbench.md,True,False,17082,5144,332,1,mixed-review,
619,2,VI. 參考資訊,II. PostgreSQL 用戶端工具,pg_basebackup,reference/client-applications/pg_basebackup.md,True,False,16741,802,2127,38,mixed-review,12
620,2,VI. 參考資訊,II. PostgreSQL 用戶端工具,pg_dump,reference/client-applications/pg_dump.md,True,False,30400,1401,3815,74,mixed-review,11
621,2,VI. 參考資訊,II. PostgreSQL 用戶端工具,pg_dumpall,reference/client-applications/pg_dumpall.md,True,False,15510,16,2049,39,mixed-review,12
622,2,VI. 參考資訊,II. PostgreSQL 用戶端工具,pg_isready,reference/client-applications/pg_isready.md,True,False,2868,0,312,7,no-chinese-prose,13
623,2,VI. 參考資訊,II. PostgreSQL 用戶端工具,pg_receivewal,reference/client-applications/pg_receivewal.md,True,False,9624,0,1165,19,no-chinese-prose,13
624,2,VI. 參考資訊,II. PostgreSQL 用戶端工具,pg_recvlogical,reference/client-applications/pg_recvlogical.md,True,False,7347,0,842,17,no-chinese-prose,13
625,2,VI. 參考資訊,II. PostgreSQL 用戶端工具,pg_restore,reference/client-applications/pg_restore.md,True,False,19792,0,2495,47,no-chinese-prose,12
626,2,VI. 參考資訊,II. PostgreSQL 用戶端工具,pg_verifybackup,reference/client-applications/pg_verifybackup.md,True,False,6741,0,894,12,no-chinese-prose,
627,2,VI. 參考資訊,II. PostgreSQL 用戶端工具,psql,reference/client-applications/psql.md,True,False,106837,387,2449,44,mixed-review,"12,current"
628,2,VI. 參考資訊,II. PostgreSQL 用戶端工具,vacuumdb,reference/client-applications/vacuumdb.md,True,False,5728,1058,438,5,mixed-review,current
629,1,VI. 參考資訊,III. PostgreSQL 伺服器應用程式,III. PostgreSQL 伺服器應用程式,reference/server-applications/README.md,True,True,1823,62,108,0,chinese-review,current
630,2,VI. 參考資訊,III. PostgreSQL 伺服器應用程式,initdb,reference/server-applications/initdb.md,True,False,8009,706,868,13,mixed-review,current
631,2,VI. 參考資訊,III. PostgreSQL 伺服器應用程式,pg_archivecleanup,reference/server-applications/pg_archivecleanup.md,True,False,3826,49,406,6,mixed-review,12
632,2,VI. 參考資訊,III. PostgreSQL 伺服器應用程式,pg_ctl,reference/server-applications/pg_ctl.md,True,False,11940,164,1435,27,mixed-review,13
633,2,VI. 參考資訊,III. PostgreSQL 伺服器應用程式,pg_standby,reference/server-applications/pg_standby.md,True,False,7673,0,973,19,no-chinese-prose,12
634,2,VI. 參考資訊,III. PostgreSQL 伺服器應用程式,pg_test_fsync,reference/server-applications/pg_test_fsync.md,True,False,1763,0,206,3,no-chinese-prose,current
635,2,VI. 參考資訊,III. PostgreSQL 伺服器應用程式,pg_test_timing,reference/server-applications/pg_test_timing.md,True,False,7663,0,914,17,no-chinese-prose,
636,2,VI. 參考資訊,III. PostgreSQL 伺服器應用程式,pg_upgrade,reference/server-applications/pg_upgrade.md,True,False,18763,1013,2163,24,mixed-review,13
637,2,VI. 參考資訊,III. PostgreSQL 伺服器應用程式,postgres,reference/server-applications/postgres.md,True,False,20104,0,2545,51,no-chinese-prose,10
638,0,VII. 資料庫進階,VII. 資料庫進階,VII. 資料庫進階,internals/README.md,True,True,31,18,1,0,chinese-review,
639,1,VII. 資料庫進階,52. PostgreSQL 的內部架構,52. PostgreSQL 的內部架構,internals/overview-of-postgresql-internals/README.md,True,True,611,114,58,1,mixed-review,
640,2,VII. 資料庫進階,52. PostgreSQL 的內部架構,52.1. 處理查詢語句的流程,internals/overview-of-postgresql-internals/the-path-of-a-query.md,True,False,627,495,7,0,chinese-review,
641,2,VII. 資料庫進階,52. PostgreSQL 的內部架構,52.2. How Connections Are Established,internals/overview-of-postgresql-internals/how-connections-are-established.md,True,False,825,255,72,1,mixed-review,
642,2,VII. 資料庫進階,52. PostgreSQL 的內部架構,52.3. The Parser Stage,internals/overview-of-postgresql-internals/the-parser-stage.md,True,False,3524,0,529,9,no-chinese-prose,
643,2,VII. 資料庫進階,52. PostgreSQL 的內部架構,52.4. The PostgreSQL Rule System,internals/overview-of-postgresql-internals/50.4.-the-postgresql-rule-system.md,True,False,1103,0,148,2,no-chinese-prose,12
644,2,VII. 資料庫進階,52. PostgreSQL 的內部架構,52.5. Planner/Optimizer,internals/overview-of-postgresql-internals/planner-optimizer.md,True,False,5665,0,836,10,no-chinese-prose,12
645,2,VII. 資料庫進階,52. PostgreSQL 的內部架構,52.6. Executor,internals/overview-of-postgresql-internals/executor.md,True,False,3284,0,537,5,no-chinese-prose,
646,1,VII. 資料庫進階,53. 系統資訊目錄,53. 系統資訊目錄,internals/system-catalogs/README.md,True,True,291,203,8,0,chinese-review,
647,2,VII. 資料庫進階,53. 系統資訊目錄,51.3. pg_am,internals/system-catalogs/pg_am.md,True,False,2589,0,146,3,no-chinese-prose,current
648,2,VII. 資料庫進階,53. 系統資訊目錄,51.7. pg_attribute,internals/system-catalogs/pg_attribute.md,True,False,15906,0,508,3,no-chinese-prose,10
649,2,VII. 資料庫進階,53. 系統資訊目錄,51.8. pg_authid,internals/system-catalogs/pg_authid.md,True,False,4606,0,369,5,no-chinese-prose,13
650,2,VII. 資料庫進階,53. 系統資訊目錄,51.9. pg_auth_members,internals/system-catalogs/pg_auth_members.md,True,False,801,117,24,0,chinese-review,
651,2,VII. 資料庫進階,53. 系統資訊目錄,51.10. pg_cast,internals/system-catalogs/pg_cast.md,True,False,4407,158,362,4,mixed-review,13
652,2,VII. 資料庫進階,53. 系統資訊目錄,51.11 pg_class,internals/system-catalogs/pg_class.md,True,False,16611,0,1026,3,no-chinese-prose,13
653,2,VII. 資料庫進階,53. 系統資訊目錄,51.12. pg_collation,internals/system-catalogs/pg_collation.md,True,False,4951,0,273,4,no-chinese-prose,10
654,2,VII. 資料庫進階,53. 系統資訊目錄,51.13. pg_constraint,internals/system-catalogs/pg_constraint.md,True,False,9199,0,452,4,no-chinese-prose,10
655,2,VII. 資料庫進階,53. 系統資訊目錄,51.15 pg_database,internals/system-catalogs/pg_database.md,True,False,3725,472,60,0,chinese-review,
656,2,VII. 資料庫進階,53. 系統資訊目錄,51.21. pg_event_trigger,internals/system-catalogs/pg_event_trigger.md,True,False,3994,0,144,1,no-chinese-prose,13
657,2,VII. 資料庫進階,53. 系統資訊目錄,51.22. pg_extension,internals/system-catalogs/pg_extension.md,True,False,1553,239,39,0,chinese-review,
658,2,VII. 資料庫進階,53. 系統資訊目錄,51.26 pg_index,internals/system-catalogs/pg_index.md,True,False,13769,0,640,1,no-chinese-prose,13
659,2,VII. 資料庫進階,53. 系統資訊目錄,51.29. pg_language,internals/system-catalogs/pg_language.md,True,False,2268,320,58,0,chinese-review,
660,2,VII. 資料庫進階,53. 系統資訊目錄,51.32. pg_namespace,internals/system-catalogs/pg_namespace.md,True,False,1151,7,76,1,mixed-review,
661,2,VII. 資料庫進階,53. 系統資訊目錄,51.33. pg_opclass,internals/system-catalogs/pg_opclass.md,True,False,2907,0,181,3,no-chinese-prose,10
662,2,VII. 資料庫進階,53. 系統資訊目錄,51.38. pg_policy,internals/system-catalogs/pg_policy.md,True,False,2890,0,162,2,no-chinese-prose,10
663,2,VII. 資料庫進階,53. 系統資訊目錄,51.39. pg_proc,internals/system-catalogs/pg_proc.md,True,False,19436,145,648,1,mixed-review,11
664,2,VII. 資料庫進階,53. 系統資訊目錄,51.44. pg_rewrite,internals/system-catalogs/51.44.-pg_rewrite.md,True,False,4398,0,106,1,no-chinese-prose,10
665,2,VII. 資料庫進階,53. 系統資訊目錄,51.49. pg_statistic,internals/system-catalogs/pg_statistic.md,True,False,8858,0,666,6,no-chinese-prose,13
666,2,VII. 資料庫進階,53. 系統資訊目錄,51.50. pg_statistic_ext,internals/system-catalogs/pg_statistic_ext.md,True,False,6222,0,266,2,no-chinese-prose,13
667,2,VII. 資料庫進階,53. 系統資訊目錄,51.52. pg_subscription,internals/system-catalogs/pg_subscription.md,True,False,3450,101,157,1,mixed-review,13
668,2,VII. 資料庫進階,53. 系統資訊目錄,51.53. pg_subscription_rel,internals/system-catalogs/pg_subscription_rel.md,True,False,1458,53,82,1,mixed-review,13
669,2,VII. 資料庫進階,53. 系統資訊目錄,51.54. pg_tablespace,internals/system-catalogs/51.54.-pg_tablespace.md,True,False,2001,0,106,3,no-chinese-prose,13
670,2,VII. 資料庫進階,53. 系統資訊目錄,51.56. pg_trigger,internals/system-catalogs/51.56.-pg_trigger.md,True,False,9940,0,281,3,no-chinese-prose,10
671,2,VII. 資料庫進階,53. 系統資訊目錄,51.62. pg_type,internals/system-catalogs/pg_type.md,True,False,34943,0,984,4,no-chinese-prose,10
672,2,VII. 資料庫進階,53. 系統資訊目錄,51.66. pg_available_extensions,internals/system-catalogs/pg_available_extensions.md,True,False,507,94,12,0,chinese-review,
673,2,VII. 資料庫進階,53. 系統資訊目錄,51.67. pg_available_extension_versions,internals/system-catalogs/pg_available_extension_versions.md,True,False,832,180,13,0,chinese-review,
674,2,VII. 資料庫進階,53. 系統資訊目錄,51.71. pg_hba_file_rules,internals/system-catalogs/pg_hba_file_rules.md,True,False,2868,19,247,3,mixed-review,
675,2,VII. 資料庫進階,53. 系統資訊目錄,51.72. pg_indexes,internals/system-catalogs/pg_indexes.md,True,False,1609,17,101,1,mixed-review,
676,2,VII. 資料庫進階,53. 系統資訊目錄,51.73. pg_locks,internals/system-catalogs/pg_locks.md,True,False,14332,387,1168,11,mixed-review,13
677,2,VII. 資料庫進階,53. 系統資訊目錄,51.77. pg_prepared_xacts,internals/system-catalogs/pg_prepared_xacts.md,True,False,2493,0,173,2,no-chinese-prose,13
678,2,VII. 資料庫進階,53. 系統資訊目錄,51.79. pg_replication_origin_status,internals/system-catalogs/51.79.-pg_replication_origin_status.md,True,False,2076,0,67,2,no-chinese-prose,10
679,1,VII. 資料庫進階,54. System Views,54. System Views,internals/54.-system-views.md,True,True,1014,0,116,3,no-chinese-prose,current
680,2,VII. 資料庫進階,54. System Views,54.1. Overview,internals/system-views/overview.md,True,False,7254,0,132,2,no-chinese-prose,current
681,2,VII. 資料庫進階,54. System Views,54.19. pg_replication_slots,internals/system-views/pg_replication_slots.md,True,False,17478,0,568,2,no-chinese-prose,current
682,2,VII. 資料庫進階,54. System Views,54.20 pg_roles,internals/system-views/pg_roles.md,True,False,2926,289,30,0,chinese-review,
683,2,VII. 資料庫進階,54. System Views,54.24. pg_settings,internals/system-views/pg_settings.md,True,False,5549,1085,270,1,mixed-review,current
